trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye
20150105,SSE,700007355731.0,102462217665.0,92759721643.0,6127222126.0,1448182019.0,706134577857.0
20150106,SSE,707391292198.0,98370829909.0,90986893442.0,5990342373.0,1251407226.0,713381634571.0
20150107,SSE,715729306750.0,81243060299.0,72905045747.0,6161617855.0,1159975687.0,721890924605.0
20150108,SSE,718485280095.0,72365046460.0,69609073115.0,5627589892.0,982279484.0,724112869987.0
20150109,SSE,726400724109.0,87327038290.0,79411594276.0,5383417787.0,1538413338.0,731784141896.0
20150112,SSE,735878164519.0,68855556662.0,59378116252.0,5080926118.0,1075613449.0,740959090637.0
20150113,SSE,740893116001.0,52882711315.0,47867759833.0,4970840174.0,1100244336.0,745863956175.0
20150114,SSE,749750725573.0,55908600370.0,47050990798.0,4832460055.0,1031836955.0,754583185628.0
20150115,SSE,762382827637.0,71147906275.0,58515804211.0,5061962503.0,1305319686.0,767444790140.0
20150116,SSE,766660200847.0,83138464387.0,78861091177.0,5019945559.0,1212010371.0,771680146406.0
20150119,SSE,752047988453.0,72756876383.0,87369088777.0,4006316935.0,1100466344.0,756054305388.0
20150120,SSE,750762421151.0,76513181618.0,77798748920.0,4089037320.0,1507143437.0,754851458471.0
20150121,SSE,754595954233.0,91163378655.0,87329845573.0,4822496958.0,1722377359.0,759418451191.0
20150122,SSE,761668956446.0,75064691111.0,67991688898.0,4785141949.0,973298500.0,766454098395.0
20150123,SSE,766038511313.0,82258662501.0,77889107634.0,4700104444.0,1307260513.0,770738615757.0
20150126,SSE,771373532853.0,67111894515.0,61776872975.0,4885928763.0,1159453953.0,776259461616.0
20150127,SSE,773837742011.0,75031235777.0,72567026619.0,4699665607.0,1220933535.0,778537407618.0
20150128,SSE,775933490835.0,63920072891.0,61824324067.0,4542722686.0,1190286348.0,780476213521.0
20150129,SSE,777561647997.0,55046202356.0,53418045194.0,4327857932.0,998013384.0,781889505929.0
20150130,SSE,773977698926.0,50312558223.0,53896507294.0,4040912993.0,914321293.0,778018611919.0
20150202,SSE,774866786825.0,47632245458.0,46743157559.0,3768751438.0,998229174.0,778635538263.0
20150203,SSE,773741930732.0,52159764433.0,53284620526.0,4125153312.0,1068524030.0,777867084044.0
20150204,SSE,774770652233.0,55998184225.0,54969462724.0,4075255266.0,1199049654.0,778845907499.0
20150205,SSE,777970437249.0,70696075163.0,67496290147.0,3951049404.0,1324122648.0,781921486653.0
20150206,SSE,779641865766.0,51350016719.0,49678588202.0,3355007223.0,1289932980.0,782996872989.0
20150209,SSE,786747284226.0,51281340753.0,44175922293.0,3292347071.0,1497271319.0,790039631297.0
20150210,SSE,797891845821.0,49940656430.0,38796094835.0,3321741382.0,1402007917.0,801213587203.0
20150211,SSE,805111175134.0,49814292794.0,42594963481.0,3376239249.0,1102904755.0,808487414383.0
20150212,SSE,804093283315.0,49061175820.0,50079067639.0,3307983650.0,982933954.0,807401266965.0
20150213,SSE,779162373527.0,52535663244.0,77466573032.0,3311066082.0,962369402.0,782473439609.0
20150216,SSE,772980408663.0,53928574063.0,60110538927.0,3238037227.0,860489122.0,776218445890.0
20150217,SSE,753461212526.0,49701309648.0,69220505785.0,3034256889.0,674412666.0,756495469415.0
20150225,SSE,770968145360.0,60092819984.0,42585887150.0,3277751249.0,819377339.0,774245896609.0
20150226,SSE,778901920692.0,70218750802.0,62284975470.0,3727497308.0,1245468190.0,782629418000.0
20150227,SSE,780843947820.0,67295472698.0,65353445570.0,3643957926.0,906278384.0,784487905746.0
20150302,SSE,792791389697.0,79111411070.0,67163969193.0,3820324241.0,1086852330.0,796611713938.0
20150303,SSE,804100125942.0,87283032063.0,75974295818.0,3658347664.0,1188200050.0,807758473606.0
20150304,SSE,811253368861.0,66225246334.0,59072003415.0,3800138283.0,1108455680.0,815053507144.0
20150305,SSE,819402239652.0,70255155893.0,62106285102.0,3596427868.0,1277060227.0,822998667520.0
20150306,SSE,824379989028.0,61530416037.0,56552666661.0,3441280015.0,1400398864.0,827821269043.0
20150309,SSE,834878753182.0,70291104924.0,59792340770.0,3353984453.0,1878488806.0,838232737635.0
20150310,SSE,848537789505.0,68915727800.0,55256691477.0,3099078967.0,1633891332.0,851636868472.0
20150311,SSE,864004113742.0,65924942057.0,50458617820.0,2927592012.0,1480830901.0,866931705754.0
20150312,SSE,878075844620.0,85412099181.0,71340368303.0,3182040688.0,1862531473.0,881257885308.0
20150313,SSE,880611781488.0,76456008406.0,73920071538.0,3193989076.0,1428684781.0,883805770564.0
20150316,SSE,874850559115.0,93488482835.0,99249705208.0,3535076305.0,1466225810.0,878385635420.0
20150317,SSE,881882625541.0,118453665965.0,111421599539.0,3731158044.0,1950507069.0,885613783585.0
20150318,SSE,896108504027.0,123253353097.0,109027474611.0,4223177943.0,2044008241.0,900331681970.0
20150319,SSE,911756727783.0,119422295098.0,103774071342.0,4136003055.0,1602861352.0,915892730838.0
20150320,SSE,927002173004.0,133491591365.0,118246146144.0,4317418963.0,1858440114.0,931319591967.0
20150323,SSE,935961490802.0,122350894415.0,113391576617.0,4789023959.0,1690085064.0,940750514761.0
20150324,SSE,948928112150.0,145585328346.0,132618706998.0,4619080288.0,1829457216.0,953547192438.0
20150325,SSE,960086790787.0,115371500560.0,104212821923.0,4643215819.0,1524507026.0,964730006606.0
20150326,SSE,971529344684.0,117308029200.0,105865475303.0,4759646631.0,1763608907.0,976288991315.0
20150327,SSE,974695451811.0,94331337806.0,91165230679.0,4882309085.0,1661692649.0,979577760896.0
20150330,SSE,987305162447.0,128248977117.0,115639266481.0,5489035498.0,2127987302.0,992794197945.0
20150331,SSE,992114591127.0,116775077460.0,111965648780.0,5408130188.0,1326090630.0,997522721315.0
20150401,SSE,1007500876332.0,112637594862.0,97251309657.0,5579432794.0,1729479501.0,1013080309126.0
20150402,SSE,1019832320645.0,122445942102.0,110114497789.0,5605667753.0,1548304018.0,1025437988398.0
20150403,SSE,1028339497560.0,121745692024.0,113238515109.0,5639393066.0,1685019881.0,1033978890626.0
20150407,SSE,1049019510305.0,135205459177.0,114525446432.0,6052607373.0,1812376621.0,1055072117678.0
20150408,SSE,1063907515309.0,146795417745.0,131907412741.0,6090844298.0,1811107279.0,1069998359607.0
20150409,SSE,1080032082669.0,151266260607.0,135141693247.0,7459280657.0,1839296323.0,1087491363326.0
20150410,SSE,1093646777627.0,120171575492.0,106556880534.0,6013790547.0,1903813388.0,1099660568174.0
20150413,SSE,1112644681454.0,125462079457.0,106464175630.0,6012263982.0,1717712021.0,1118656945436.0
20150414,SSE,1132444514795.0,135681414792.0,115881581451.0,5734278801.0,2105259947.0,1138178793596.0
20150415,SSE,1146127306376.0,127637503244.0,113954711663.0,5760511452.0,2243634120.0,1151887817828.0
20150416,SSE,1157182044282.0,112006268973.0,100951531067.0,5973347250.0,2203963301.0,1163155391532.0
20150417,SSE,1149157713135.0,129211438621.0,137235769768.0,6041055352.0,1380227173.0,1155198768487.0
20150420,SSE,1143069525623.0,165794251895.0,171882439407.0,5886540287.0,1954779241.0,1148956065910.0
20150421,SSE,1153574815097.0,143192898510.0,132687609036.0,5961506282.0,1946106430.0,1159536321379.0
20150422,SSE,1172665362874.0,165509139277.0,146418591500.0,6368406198.0,2106225741.0,1179033769072.0
20150423,SSE,1185643651435.0,171737823864.0,158759535303.0,6278465187.0,2013411225.0,1191922116622.0
20150424,SSE,1192302971884.0,153156908610.0,146497588161.0,5965256427.0,1641802815.0,1198268228311.0
20150427,SSE,1210543730393.0,162760454052.0,144519695543.0,6254062725.0,1970873725.0,1216797793118.0
20150428,SSE,1215607398598.0,148772163843.0,143708495638.0,6149727519.0,2090163995.0,1221757126117.0
20150429,SSE,1221406603476.0,126739953108.0,120940748230.0,6021609553.0,1887770640.0,1227428213029.0
20150430,SSE,1224334129835.0,135754031359.0,132826505000.0,5831675719.0,1749354418.0,1230165805554.0
20150504,SSE,1241303319482.0,116900666542.0,99931476895.0,5999922775.0,1694089441.0,1247303242257.0
20150505,SSE,1244231572418.0,128460864619.0,125532611683.0,4992896354.0,1724892827.0,1249224468772.0
20150506,SSE,1258820234374.0,122153633570.0,107564971614.0,4701559723.0,1579163978.0,1263521794097.0
20150507,SSE,1265872162917.0,94358842320.0,87306913777.0,4030097633.0,1586470622.0,1269902260550.0
20150508,SSE,1245786699057.0,87812628024.0,107898091884.0,4135054341.0,1669321134.0,1249921753398.0
20150511,SSE,1247505935416.0,119726264827.0,118007028468.0,4834763087.0,2141547740.0,1252340698503.0
20150512,SSE,1256607720425.0,136448970581.0,127347185572.0,5319748801.0,2148465499.0,1261927469226.0
20150513,SSE,1265406189486.0,132209749584.0,123411280523.0,5472339769.0,1836400568.0,1270878529255.0
20150514,SSE,1271467867961.0,105312775966.0,99251097491.0,5402256675.0,1732086628.0,1276870124636.0
20150515,SSE,1270378616254.0,103539242662.0,104628494369.0,4746218114.0,1692384011.0,1275124834368.0
20150518,SSE,1278951775452.0,95383811648.0,86810652450.0,4622251110.0,1578107544.0,1283574026562.0
20150519,SSE,1294245193796.0,113575243435.0,98281825091.0,4763472053.0,2008707627.0,1299008665849.0
20150520,SSE,1310006880147.0,117098266840.0,101336580489.0,4656256937.0,1687963151.0,1314663137084.0
20150521,SSE,1321176723760.0,108553228977.0,97383385364.0,4925644941.0,1303497207.0,1326102368701.0
20150522,SSE,1314567656582.0,142752614727.0,149361681905.0,5329555085.0,1773361484.0,1319897211667.0
20150525,SSE,1318998299726.0,164145678044.0,159715034900.0,6190475546.0,1748595767.0,1325188775272.0
20150526,SSE,1329561906147.0,159094373511.0,148530767090.0,6488280901.0,1505908324.0,1336050187048.0
20150527,SSE,1336990097550.0,126358447704.0,118930256301.0,6425385136.0,1230064283.0,1343415482686.0
20150528,SSE,1345459596439.0,161711190822.0,153241691933.0,5430216405.0,1479510294.0,1350889812844.0
20150529,SSE,1348287000435.0,109545698973.0,106718294977.0,4975685928.0,1535238736.0,1353262686363.0
20150601,SSE,1367127995718.0,117887770661.0,99046775378.0,5237617260.0,1888828181.0,1372365612978.0
20150602,SSE,1387882217728.0,133758105973.0,113003883963.0,5040510626.0,1787608851.0,1392922728354.0
20150603,SSE,1402927079454.0,119037456520.0,103992594794.0,4894947220.0,1550105851.0,1407822026674.0
20150604,SSE,1412300874405.0,140960563937.0,131586768986.0,4894445720.0,2091611178.0,1417195320125.0
20150605,SSE,1412610800411.0,162459513338.0,162149587332.0,5196658863.0,1397258933.0,1417807459274.0
20150608,SSE,1419155431830.0,175635531492.0,169090900073.0,6066372273.0,2153296135.0,1425221804103.0
20150609,SSE,1428637577543.0,147185167674.0,137703021961.0,5856847970.0,1866304046.0,1434494425513.0
20150610,SSE,1436953511811.0,132102202755.0,123786268487.0,5922838027.0,1776050760.0,1442876349838.0
20150611,SSE,1443868735753.0,132745195582.0,125829971640.0,6044144042.0,1564930174.0,1449912879795.0
20150612,SSE,1453579989204.0,140782088205.0,131070834754.0,6017861873.0,1829689029.0,1459597851077.0
20150615,SSE,1460771548784.0,139727644688.0,132536085108.0,5678984181.0,1683932637.0,1466450532965.0
20150616,SSE,1463951216264.0,110467806485.0,107288139005.0,5010413917.0,1376855849.0,1468961630181.0
20150617,SSE,1475103559271.0,108881795164.0,97729452157.0,4411760221.0,2174586687.0,1479515319492.0
20150618,SSE,1482910960306.0,102883459843.0,95076058808.0,4003390202.0,1732961716.0,1486914350508.0
20150619,SSE,1479299517720.0,93916444426.0,97527887012.0,3056543634.0,1576419073.0,1482356061354.0
20150623,SSE,1468845650070.0,71923409449.0,82377277099.0,3262509775.0,1354114297.0,1472108159845.0
20150624,SSE,1439971876069.0,99110730843.0,127984504844.0,3870183220.0,1833444664.0,1443842059289.0
20150625,SSE,1423248786555.0,112543339631.0,129266429145.0,4077042981.0,1904698270.0,1427325829536.0
20150626,SSE,1387049624743.0,97236522159.0,133435683971.0,3047418280.0,2085715999.0,1390097043023.0
20150629,SSE,1360422100831.0,111777711829.0,138405235741.0,2869439317.0,2590020801.0,1363291540148.0
20150630,SSE,1335503814173.0,111609532061.0,136527818719.0,2962511878.0,2611587657.0,1338466326051.0
20150701,SSE,1328818572775.0,102412410526.0,109097651924.0,3032047503.0,2191541832.0,1331850620278.0
20150702,SSE,1293827661966.0,88487618099.0,123478528908.0,2509128299.0,2453422624.0,1296336790265.0
20150703,SSE,1244976682669.0,75761353558.0,124612332855.0,1946060586.0,1195700702.0,1246922743255.0
20150706,SSE,1151409843974.0,86253165993.0,179820004688.0,1913867669.0,280953116.0,1153323711643.0
20150707,SSE,1053097367290.0,65565705505.0,163878182189.0,1858251281.0,209434967.0,1054955618571.0
20150708,SSE,940870474994.0,40122005740.0,152348898036.0,1621043791.0,126455954.0,942491518785.0
20150709,SSE,927849404820.0,85033177459.0,98054247633.0,1692753289.0,129269092.0,929542158109.0
20150710,SSE,932305971025.0,99007475226.0,94550909021.0,1763754984.0,136284948.0,934069726009.0
20150713,SSE,934271207261.0,108699727868.0,106734491632.0,1857208347.0,142599558.0,936128415608.0
20150714,SSE,936754623345.0,112517508100.0,110034092016.0,1835725241.0,156604000.0,938590348586.0
20150715,SSE,920524732197.0,87450742190.0,103680633338.0,1834758822.0,307415748.0,922359491019.0
20150716,SSE,918396130560.0,75364896359.0,77493497996.0,1774737334.0,295156145.0,920170867894.0
20150717,SSE,921338704319.0,88919851672.0,85977277913.0,1822969650.0,289434379.0,923161673969.0
20150720,SSE,921348386943.0,94950968728.0,94941286104.0,2193555412.0,430413418.0,923541942355.0
20150721,SSE,928615710814.0,95165466241.0,87898142370.0,2335036599.0,431586479.0,930950747413.0
20150722,SSE,928881478891.0,94378343848.0,94112575771.0,2361120493.0,517651117.0,931242599384.0
20150723,SSE,941369680547.0,109984949964.0,97496748308.0,2262926970.0,597044652.0,943632607517.0
20150724,SSE,940822832963.0,121558351199.0,122105198783.0,2342381838.0,802224078.0,943165214801.0
20150727,SSE,919373759165.0,91115117073.0,112564190871.0,2140343412.0,805299888.0,921514102577.0
20150728,SSE,887462793572.0,69518139535.0,101429105128.0,2041011444.0,668174860.0,889503805016.0
20150729,SSE,881733008327.0,71228735424.0,76958520669.0,2204435202.0,768767663.0,883937443529.0
20150730,SSE,881652186879.0,82706905549.0,82787726997.0,2241704283.0,697464218.0,883893891162.0
20150731,SSE,859970601967.0,50034690518.0,71716275430.0,2232410006.0,490047392.0,862203011973.0
20150803,SSE,832475432082.0,41851431424.0,69346601309.0,2491448013.0,344467544.0,834966880095.0
20150804,SSE,842108030431.0,60977446773.0,51344848424.0,2611179954.0,20185344.0,844719210385.0
20150805,SSE,842301741836.0,63096752525.0,62903041120.0,2511051535.0,8743388.0,844812793371.0
20150806,SSE,839838718760.0,46010651060.0,48473674136.0,2453501723.0,9671800.0,842292220483.0
20150807,SSE,845629259242.0,63254755083.0,57464214601.0,2148973829.0,5112403.0,847778233071.0
20150810,SSE,861223721255.0,98653015518.0,83058553505.0,2386249912.0,35050560.0,863609971167.0
20150811,SSE,870103319713.0,104695193380.0,95815594922.0,2286113685.0,16105307.0,872389433398.0
20150812,SSE,873794479627.0,84189224771.0,80498064857.0,2402549957.0,33045600.0,876197029584.0
20150813,SSE,882774372393.0,86857774356.0,77877881590.0,2351486477.0,30547700.0,885125858870.0
20150814,SSE,886085989804.0,94821464981.0,91509847570.0,2238103960.0,32101979.0,888324093764.0
20150817,SSE,894506794785.0,93341898906.0,84921093925.0,2483435259.0,55929141.0,896990230044.0
20150818,SSE,879899884284.0,99199001573.0,113805912074.0,2533802842.0,66503798.0,882433687126.0
20150819,SSE,875442817227.0,81247402297.0,85704469354.0,2367304973.0,60862980.0,877810122200.0
20150820,SSE,869228227066.0,67585656067.0,73800246228.0,2358282923.0,42621897.0,871586509989.0
20150821,SSE,848630862572.0,51673986450.0,72271350944.0,2195223661.0,44073116.0,850826086233.0
20150824,SSE,795943105071.0,38245805551.0,90933563052.0,2004816456.0,60377862.0,797947921527.0
20150825,SSE,740536035623.0,38055426386.0,93462495834.0,1871872598.0,57083825.0,742407908221.0
20150826,SSE,706522058254.0,49181259228.0,83195236597.0,1942973253.0,39309111.0,708465031507.0
20150827,SSE,685022556433.0,45681104014.0,67180605835.0,2124421074.0,68989700.0,687146977507.0
20150828,SSE,683118490904.0,59881095450.0,61785160979.0,2206833724.0,27151623.0,685325324628.0
20150831,SSE,673127713583.0,49354997209.0,59345774530.0,2312390948.0,46944193.0,675440104531.0
20150901,SSE,642834471301.0,37495050672.0,67788292954.0,2242361038.0,23722684.0,645076832339.0
20150902,SSE,606266170176.0,31013732169.0,67582033294.0,2217686789.0,18465787.0,608483856965.0
20150907,SSE,615872695111.0,42713833063.0,33107308128.0,2180453879.0,18633460.0,618053148990.0
20150908,SSE,613326503591.0,32848347074.0,35394538594.0,2294014252.0,25730004.0,615620517843.0
20150909,SSE,622302002741.0,56720402464.0,47744903314.0,2290625741.0,22264550.0,624592628482.0
20150910,SSE,619885682685.0,35958226095.0,38374546151.0,2279414099.0,24070525.0,622165096784.0
20150911,SSE,618850315756.0,32940214326.0,33975581255.0,2152125434.0,13731927.0,621002441190.0
20150914,SSE,599879253495.0,38443650467.0,57414712728.0,2148978177.0,26778906.0,602028231672.0
20150915,SSE,587114144804.0,26800136447.0,39565245138.0,2037093535.0,15951066.0,589151238339.0
20150916,SSE,588177192339.0,36654734196.0,35591686661.0,2076672895.0,15983035.0,590253865234.0
20150917,SSE,590467294488.0,45357176136.0,43067073987.0,2013711808.0,15327924.0,592481006296.0
20150918,SSE,588929671900.0,27492470550.0,29030093138.0,2025406214.0,8837480.0,590955078114.0
20150921,SSE,589611425721.0,32786118443.0,32104364622.0,2059120123.0,9537520.0,591670545844.0
20150922,SSE,590105583869.0,39312342594.0,38818184446.0,2082180629.0,9943300.0,592187764498.0
20150923,SSE,588155766896.0,31571539567.0,33521356540.0,2021242749.0,8809288.0,590177009645.0
20150924,SSE,588059276593.0,29077086812.0,29173577115.0,2052014070.0,9860961.0,590111290663.0
20150925,SSE,579163991185.0,28658919129.0,37554204537.0,2003971580.0,9271541.0,581167962765.0
20150928,SSE,578137194581.0,20771544015.0,21798340619.0,2037096084.0,12470521.0,580174290665.0
20150929,SSE,573430370272.0,19494241880.0,24201066189.0,1945833567.0,12445887.0,575376203839.0
20150930,SSE,565107689421.0,16667737149.0,24990418000.0,1870766950.0,6144567.0,566978456371.0
20151008,SSE,573423934505.0,38105508897.0,29789263813.0,2010065774.0,12684959.0,575434000279.0
20151009,SSE,573834927910.0,34773511196.0,34362517791.0,2021609337.0,14676064.0,575856537247.0
20151012,SSE,590826463139.0,66079680740.0,49088145511.0,2062409620.0,16875892.0,592888872759.0
20151013,SSE,592359492869.0,46417951657.0,44884921927.0,2051103491.0,12068699.0,594410596360.0
20151014,SSE,595465800492.0,47314578853.0,44208271230.0,2049097950.0,17526826.0,597514898442.0
20151015,SSE,600862476185.0,55174519045.0,49777843352.0,2088067241.0,18192543.0,602950543426.0
20151016,SSE,602483217134.0,67307333866.0,65686592917.0,2040780928.0,14634022.0,604523998062.0
20151019,SSE,608423367347.0,66704231174.0,60764080961.0,2061897151.0,17272456.0,610485264498.0
20151020,SSE,614565648086.0,57331561590.0,51189280851.0,2093241125.0,15975774.0,616658889211.0
20151021,SSE,609597972675.0,75043684698.0,80011360109.0,2036721856.0,21703255.0,611634694531.0
20151022,SSE,614855939334.0,56765942023.0,51507975364.0,2034048338.0,14514477.0,616889987672.0
20151023,SSE,618715633159.0,64264021721.0,60404327896.0,2046744342.0,10908942.0,620762377501.0
20151026,SSE,625445402262.0,71288228506.0,64558459403.0,2039335651.0,10104146.0,627484737913.0
20151027,SSE,628033239007.0,61805047765.0,59217211020.0,2051580154.0,10231694.0,630084819161.0
20151028,SSE,625971542441.0,51781988858.0,53843685424.0,2068703219.0,19354621.0,628040245660.0
20151029,SSE,628413061152.0,41575064417.0,39133545706.0,2016767500.0,8236652.0,630429828652.0
20151030,SSE,626861304247.0,46046145880.0,47597902785.0,1984153934.0,10749359.0,628845458181.0
20151102,SSE,624580223050.0,39182710955.0,41463792152.0,1976302866.0,17635200.0,626556525916.0
20151103,SSE,624641794601.0,32485266484.0,32423694933.0,1955303083.0,13980500.0,626597097684.0
20151104,SSE,636455607760.0,71377497141.0,59563683982.0,2047299675.0,25119007.0,638502907435.0
20151105,SSE,648756449213.0,116126616192.0,103825774739.0,2064814208.0,22044639.0,650821263421.0
20151106,SSE,657355073852.0,96065908261.0,87467283622.0,2093561252.0,21716435.0,659448635104.0
20151109,SSE,678846032704.0,114272067940.0,92781109088.0,2153097052.0,29373118.0,680999129756.0
20151110,SSE,692849446365.0,103276201336.0,89272787675.0,2130119832.0,18309865.0,694979566197.0
20151111,SSE,698588480945.0,81460138173.0,75721103593.0,2105019973.0,13686632.0,700693500918.0
20151112,SSE,704264669504.0,79386000166.0,73709811607.0,2136717070.0,20899004.0,706401386574.0
20151113,SSE,704017531196.0,76119157073.0,76366295381.0,2161492893.0,28225311.0,706179024089.0
20151116,SSE,709765973662.0,59783115668.0,54034673202.0,2178454674.0,25881903.0,711944428336.0
20151117,SSE,719146385419.0,90257897879.0,80877486122.0,2208478503.0,23878676.0,721354863922.0
20151118,SSE,718128393345.0,61645301015.0,62663293089.0,2182866762.0,26764655.0,720311260107.0
20151119,SSE,723677944809.0,53377151926.0,47827600462.0,2155202427.0,14272579.0,725833147236.0
20151120,SSE,727483864902.0,67868870592.0,64062950499.0,2178878860.0,22640171.0,729662743762.0
20151123,SSE,724944067772.0,56462012238.0,59001809368.0,2170416716.0,20020203.0,727114484488.0
20151124,SSE,724356454195.0,41952155661.0,42539769238.0,2168170720.0,18347650.0,726524624915.0
20151125,SSE,722871325612.0,50585918649.0,52071047232.0,2175357594.0,20468421.0,725046683206.0
20151126,SSE,721562735545.0,57063284399.0,58371874466.0,2215328433.0,24195577.0,723778063978.0
20151127,SSE,707571655449.0,56361735197.0,70352815293.0,2061163221.0,37988666.0,709632818670.0
20151130,SSE,705712846824.0,47647190662.0,49505999287.0,2023533716.0,33414645.0,707736380540.0
20151201,SSE,707573181220.0,41187948449.0,39327614053.0,2077790582.0,30813241.0,709650971802.0
20151202,SSE,705719889489.0,50746609725.0,52599901456.0,2186265522.0,33975876.0,707906155011.0
20151203,SSE,701215140017.0,45460715372.0,49965464844.0,2150847061.0,30091638.0,703365987078.0
20151204,SSE,689229679014.0,36130370822.0,48115831825.0,2100381786.0,27582238.0,691330060800.0
20151207,SSE,688643130171.0,34763101101.0,35349649944.0,2149554072.0,25501351.0,690792684243.0
20151208,SSE,683538869003.0,34153742415.0,39258003583.0,2148104647.0,32121694.0,685686973650.0
20151209,SSE,681876332446.0,31912185019.0,33574721576.0,2123493880.0,23454107.0,683999826326.0
20151210,SSE,680181466516.0,33681721847.0,35376587777.0,2141678490.0,28977892.0,682323145006.0
20151211,SSE,679172485848.0,28365988971.0,29374969639.0,2101063966.0,39897286.0,681273549814.0
20151214,SSE,686734828731.0,41328859936.0,33766517053.0,2105881193.0,36024800.0,688840709924.0
20151215,SSE,686903667749.0,37186068080.0,37017229062.0,2022022178.0,24072759.0,688925689927.0
20151216,SSE,687294173008.0,34465314026.0,34074808767.0,2042483132.0,32766707.0,689336656140.0
20151217,SSE,685514996801.0,48712938670.0,50492114877.0,2197465782.0,46942828.0,687712462583.0
20151218,SSE,685013347232.0,47396383227.0,47898032796.0,2166047057.0,27117647.0,687179394289.0
20151221,SSE,690204973913.0,57466371747.0,52274745066.0,2273711965.0,42034047.0,692478685878.0
20151222,SSE,694584343597.0,52008901722.0,47629532038.0,2216629408.0,27847268.0,696800973005.0
20151223,SSE,701576990450.0,66173764807.0,59181117954.0,2305921763.0,51599272.0,703882912213.0
20151224,SSE,704055938831.0,45768190084.0,43289241703.0,2162580784.0,30225902.0,706218519615.0
20151225,SSE,702906554042.0,36861998896.0,38011383685.0,2152587073.0,25677739.0,705059141115.0
20151228,SSE,690842371910.0,43463435651.0,55527617783.0,2108756268.0,32431310.0,692951128178.0
20151229,SSE,689699599137.0,28878201901.0,30020974674.0,2141562769.0,32745600.0,691841161906.0
20151230,SSE,690624418175.0,34774521611.0,33849702573.0,2134120717.0,26235283.0,692758538892.0
20151231,SSE,680522261155.0,26481517358.0,36583674378.0,2110497327.0,25617261.0,682632758482.0
