searchDate,Unnamed: 0,exchangeRate,istVol,marketValue,marketValue1,negotiableValue,negotiableValue1,productType,profitRate,profitRate1,searchDate,searchDate.1,searchDate.1.1,trdAmt,trdAmt1,trdTm,trdTm1,trdVol,trdVol1
2016-01-18,0.0,0.6002,1073,242695.78,242695.7822177843,210464.1,210464.0984830675,1,14.58,14.575,2016-01-18,2016-01-18,2016-01-18,1732.59,1732.5927563,935.82,935.8242,1642594.72,1642594.7248
2016-01-15,0.0,0.7241,1073,241502.88,241502.88194129328,209595.1,209595.09801870526,1,14.52,14.515,2016-01-15,2016-01-15,2016-01-15,2062.63,2062.62745407,1131.29,1131.2891,1980611.72,1980611.7151
2016-01-14,0.0,0.7771,1073,250397.1,250397.1040508389,217168.92,217168.9164092468,1,15.05,15.047,2016-01-14,2016-01-14,2016-01-14,2177.25,2177.25368528,1149.06,1149.0610000000001,2125575.72,2125575.7221
2016-01-13,0.0,0.7062,1073,245496.37,245496.37313489144,213359.8,213359.7957554733,1,14.76,14.76,2016-01-13,2016-01-13,2016-01-13,2074.69,2074.68742147,1071.89,1071.8865,1931566.16,1931566.1618
2016-01-12,0.0,0.7557,1073,251494.96,251494.9647726314,218374.28,218374.28078707602,1,15.11,15.114,2016-01-12,2016-01-12,2016-01-12,2234.0,2234.00160573,1125.6,1125.6038,2066836.91,2066836.9098
2016-01-11,0.0,0.986,1073,250980.06,250980.0613378407,217898.85,217898.84776282465,1,15.08,15.078,2016-01-11,2016-01-11,2016-01-11,2849.61,2849.61047285,1420.64,1420.6447,2696307.25,2696307.2487
2016-01-08,0.0,1.0416,1073,264930.53,264930.5311085293,229639.14,229639.13728730785,1,15.91,15.909,2016-01-08,2016-01-08,2016-01-08,3229.42,3229.41981786,1506.01,1506.0086,2847182.82,2847182.817
2016-01-07,0.0,0.2566,1073,259803.32,259803.3186538207,225183.1,225183.1044425491,1,15.6,15.599,2016-01-07,2016-01-07,2016-01-07,795.91,795.90703714,357.73,357.7313,700810.65,700810.6509
2016-01-06,0.0,0.8715,1073,279477.21,279477.2148545075,241130.75,241130.74558180216,1,16.76,16.761,2016-01-06,2016-01-06,2016-01-06,2843.71,2843.71108033,1337.24,1337.2411,2377471.07,2377471.0654
2016-01-05,0.0,0.9731,1073,273284.22,273284.2167853347,235957.09,235957.0885297173,1,16.4,16.395,2016-01-05,2016-01-05,2016-01-05,3270.6,3270.60168376,1580.23,1580.2298,2654618.87,2654618.8732
2016-01-04,0.0,0.6702,1073,273877.74,273877.7351417751,236226.36,236226.3592665001,1,16.42,16.415,2016-01-04,2016-01-04,2016-01-04,2396.18,2396.18316015,1143.59,1143.5939,1828159.09,1828159.0919
